gene_id,length,HSC_1,HSC_2,CMP_1,CMP_2,CFUE_1,CFUE_2,Eryth_1,Eryth_2
ENSMUSG00000097674,1024,17,16,82,81,1,31,5,4
ENSMUSG00000097675,884,0,0,18,83,64,0,8,0
ENSMUSG00000097676,1055,0,0,0,0,0,0,0,0
ENSMUSG00000097677,785,0,0,0,0,0,0,0,0
ENSMUSG00000097679,403,0,0,0,0,0,0,0,0
ENSMUSG00000097680,2782,10,0,0,13,0,0,0,0
ENSMUSG00000097681,1274,12,0,0,0,0,0,11,0
ENSMUSG00000097682,2542,0,0,0,0,0,0,0,0
ENSMUSG00000097683,958,0,0,0,0,0,0,0,0
ENSMUSG00000097684,1316,0,0,0,0,0,0,0,0
ENSMUSG00000097685,1440,0,0,0,4,0,0,12,7
ENSMUSG00000097686,1255,0,0,0,0,0,0,0,0
ENSMUSG00000097689,2075,0,0,0,0,0,0,17,0
ENSMUSG00000097690,945,0,29,0,3,0,0,0,0
ENSMUSG00000097691,644,0,0,0,0,0,0,0,0
ENSMUSG00000097692,1889,8,55,0,37,1,0,1.13,1
ENSMUSG00000097693,1112,0,46,0,0,0,0,0,0
ENSMUSG00000097694,2176,9,0,0,0,0,0,1,5
ENSMUSG00000097695,6621,16,1,14,14,5,9,1,0
ENSMUSG00000097697,896,0,0,0,0,0,0,0,0
ENSMUSG00000097698,1228,0,0,0,0,0,0,0,0
ENSMUSG00000097699,1658,0,8,0,13,0,19,0,0
ENSMUSG00000097700,601,13,0,0,0,0,0,9.79,0
ENSMUSG00000097701,681,0,0,0,0,0,0,0,0
ENSMUSG00000097702,427,0,0,0,0,0,0,0,0
ENSMUSG00000097703,850,0,0,0,18,0,9,0,0
ENSMUSG00000097704,87,0,0,0,0,0,0,0,0
ENSMUSG00000097705,1531,64,48,61,42,0,81,3,33
ENSMUSG00000097706,1756,46,55,1,99,0,9,0,0
ENSMUSG00000097707,3340,8,149,7,24,0,6,8,30
ENSMUSG00000097709,465.52,23,75,34,77,0,0,1,0
ENSMUSG00000097710,1300,0,0,0,0,0,0,0,0
ENSMUSG00000097711,997,1,0,1,15.13,0,0,2,0
ENSMUSG00000097712,2301,0,0,0,2,0,0,0,0
ENSMUSG00000097713,989,0,42,16,0,0,0,7,0
ENSMUSG00000097714,671,0,0,0,0,0,0,0,0
ENSMUSG00000097715,2997,153.42,165.42,9,93.12,0,0,3.47,0
ENSMUSG00000097716,794,0,0,0,0,0,0,0,0
ENSMUSG00000097717,444,0,0,0,0,0,0,0,0
ENSMUSG00000097718,2526,30,0,1,0,0,26,14.02,36.8
ENSMUSG00000097719,377,0,0,1,4.01,0,0,0,0
ENSMUSG00000097720,1842,0,0,0,0,0,0,0,0
ENSMUSG00000097722,1787,8,0,1,1,0,0,1,1
ENSMUSG00000097723,2467,0,20,0,14,0,19,7,0
ENSMUSG00000097724,1909.85,7,36,24,63,0,6,0,0
ENSMUSG00000097725,1437,0,0,0,0,0,0,0,0
ENSMUSG00000097726,1901,0,0,0,0,0,0,0,0
ENSMUSG00000097727,2737,0,0,0,0,0,0,0,0
ENSMUSG00000097728,2980,40,50,16,78,0,0,0,0
ENSMUSG00000097729,4843,321,203,137,448,0,87,63,282
ENSMUSG00000097730,2225,0,0,0,5,205,45,16,82
ENSMUSG00000097731,3605,35,272,73,255,1,47,20.21,0
ENSMUSG00000097732,2266,104.26,130,87.56,46.81,0,17.02,7.33,11.72
ENSMUSG00000097734,2478,0,21,0,0,0,0,0,0
ENSMUSG00000097735,1176,0,0,0,0,0,0,0,0
ENSMUSG00000097736,2980,0,0,0,0,0,0,0,0
ENSMUSG00000097737,3941,10,31,4,0,0,1,7.07,0
ENSMUSG00000097738,886,44,85,0,0,0,0,0,0
ENSMUSG00000097739,1178.67,0,0,0,24,0,0,0,0
ENSMUSG00000097740,1266,0,0,0,0,0,22,0,0
ENSMUSG00000097742,2600,0,0,0,0,0,0,0,0
ENSMUSG00000097743,1887.12,254,572,189,523,819,398,45.92,34.9
ENSMUSG00000097744,2788,0,43,0,0,0,0,0,0
ENSMUSG00000097745,1853,0,0,0,0,0,0,0,0
ENSMUSG00000097746,1700,11,19,1,14,0,0,0,19
ENSMUSG00000097747,1724,12,28,0,0,0,0,0,0
ENSMUSG00000097748,1790,12,49,11,171,0,5,0,0
ENSMUSG00000097749,1909.16,32,55,0,14,714,477,153,217
ENSMUSG00000097750,3660,156,204,40,212,170,54,7,3.65
ENSMUSG00000097751,1997,1,5,0,99,0,4,10,0
ENSMUSG00000097752,1568,0,0,0,0,0,0,0,0
ENSMUSG00000097753,1818,0,0,0,0,0,0,0,0
ENSMUSG00000097754,1745,26,19,0,14,0,0,6,0
ENSMUSG00000097755,970.88,56,3,37,47,587,140,1,0
ENSMUSG00000097756,2663,0,0,0,0,0,0,0,0
ENSMUSG00000097757,1346,11,112,0,84,0,0,0,6
ENSMUSG00000097758,1281,0,0,0,0,0,0,0,0
ENSMUSG00000097759,2731,3,0,0,18,0,0,0,0
ENSMUSG00000097760,1540,25,103,125,277,7,38,21.55,0
ENSMUSG00000097761,2715,0,0,0,0,0,0,0,0
ENSMUSG00000097762,2932,4,0,0,0,0,0,0,0
ENSMUSG00000097763,1115,0,0,0,1,0,0,0,6.64
ENSMUSG00000097764,3199,20,30,0,1,0,0,0,0
ENSMUSG00000097766,1182,0,0,0,0,0,0,0,0
ENSMUSG00000097767,8758,6.01,0,9,0,0,0,3,0
ENSMUSG00000097768,1553,0,0,0,0,1,0,37.21,16.71
ENSMUSG00000097769,1011.53,1583.55,2876.53,2680.28,7717.26,387.73,271.31,32,136
ENSMUSG00000097770,1872,0,0,0,0,0,0,0,0
ENSMUSG00000097772,957.1,852,1582,1012,1764,70,210,46.46,10.2
ENSMUSG00000097773,2538,42,21,22,27,0,0,0,0
ENSMUSG00000097774,1968,0,0,0,0,0,0,0,0
ENSMUSG00000097775,891,0,0,0,0,0,0,0,0
ENSMUSG00000097776,1303,0,0,0,0,0,0,0,0
ENSMUSG00000097777,1609.24,76,127,35,25,65,0,6,25
ENSMUSG00000097779,1485,302,628,73,205,0,0,4,0
ENSMUSG00000097780,487,0,0,0,0,0,0,0,0
ENSMUSG00000097781,2478,5,0,24,10,0,1,0,0
ENSMUSG00000097783,750,0,0,0,0,0,0,0,0
ENSMUSG00000097784,1275,18,37,32,1,0,0,0,1
ENSMUSG00000097785,1642,215,524,254,481,0,34,4,0
ENSMUSG00000097786,709,0,24,34,44,0,0,0,0
ENSMUSG00000097787,1641,12,35,43,117,0,0,0,0
ENSMUSG00000097788,1494,0,0,0,0,0,0,0,0
ENSMUSG00000097789,1840,0,0,0,0,0,0,0,0
ENSMUSG00000097790,219,0,0,15,30,0,0,0,0
ENSMUSG00000097791,2504,36,169,33,40,0,7,0,0
ENSMUSG00000097792,1097,26,0,1,3,0,0,0,0
ENSMUSG00000097793,4608,108,225,90,486,186,62,23,5
ENSMUSG00000097794,1109,0,0,0,0,0,0,0,0
ENSMUSG00000097795,943,0,0,0,0,0,0,0,0
ENSMUSG00000097796,2384,0,16,0,0,0,0,0,0
ENSMUSG00000097797,1336.37,24,0,30,18,1,0,0,0
ENSMUSG00000097798,384,0,0,0,0,0,0,0,0
ENSMUSG00000097799,3328,83,521,125,728,19,10,0,0
ENSMUSG00000097800,2024,0,22,0,0,0,0,0,0
ENSMUSG00000097801,2573,0,0,0,0,0,0,0,0
ENSMUSG00000097803,376,6.88,8.41,4.93,10.35,0,0,0,0
ENSMUSG00000097804,1592,0,0,0,0,0,9,0,0
ENSMUSG00000097805,2197,30,7,26,88,0,0,0,0
ENSMUSG00000097806,1141.5,0,0,0,0,0,0,0,0
ENSMUSG00000097807,1818,0,0,0,0,0,0,0,0
ENSMUSG00000097809,880,0,0,0,0,0,0,0,0
ENSMUSG00000097810,462,10,0,6,0,0,0,0,0
ENSMUSG00000097811,1850,16,62,75,21,0,9,0,50.65
ENSMUSG00000097812,463.5,0,0,0,0,0,0,0,0
ENSMUSG00000097814,3849,53,0,2,59,54,16,29,43
ENSMUSG00000097815,2981,26,129,41,157,0,49,73,103
ENSMUSG00000097816,5485,0,0,0,0,0,19,0,0
ENSMUSG00000097817,1106,0,0,0,1,0,0,0,0
ENSMUSG00000097818,1440,0,0,0,0,0,0,0,0
ENSMUSG00000097819,3587,0,0,0,31,126,0,0,0
ENSMUSG00000097820,3304,10,22,0,7,0,16,12.25,0
ENSMUSG00000097821,728,0,0,0,0,0,0,0,0
ENSMUSG00000097822,1123,0,0,0,0,0,0,0,0
ENSMUSG00000097823,1627,10,4,0,0,0,0,1,0
ENSMUSG00000097824,1970,6,0,0,23,0,0,0,0
ENSMUSG00000097825,2898.5,0,0,0,0,0,0,0,0
ENSMUSG00000097827,2312,0,76,0,36,0,0,0,0
ENSMUSG00000097828,3985,10,36,21,87,0,0,0,0
ENSMUSG00000097831,2068,51,57,0,3,0,0,0,0
ENSMUSG00000097832,1483,9,47,3,47,0,0,0,0
ENSMUSG00000097833,996,0,0,0,0,0,0,0,0
ENSMUSG00000097834,1737,0,0,0,0,0,0,0,0
ENSMUSG00000097835,698,39,10,54,102,0,8,0,0
ENSMUSG00000097836,4583,0,0,0,0,0,0,0,0
ENSMUSG00000097837,4312,0,0,0,0,0,0,0,0
ENSMUSG00000097838,3837,290,411,31,103,0,13,54,132
ENSMUSG00000097839,627,0,3,8,43,0,6,0,35
ENSMUSG00000097840,1294,1,12,0,0,0,0,0,0
ENSMUSG00000097841,1935,0,0,0,0,0,0,0,0
ENSMUSG00000097842,2235,8,48,0,0,0,0,0,0
ENSMUSG00000097843,2657,0,0,0,0,0,0,0,0
ENSMUSG00000097845,1243,0,0,1,17,0,0,0,0
ENSMUSG00000097847,715,0,0,0,0,0,0,0,0
ENSMUSG00000097848,1723,14,0,47,222,0,24,8,1
ENSMUSG00000097849,1101,0,0,0,0,0,0,0,0
ENSMUSG00000097850,2112,0,0,0,0,0,0,0,0
ENSMUSG00000097851,1436,0,0,0,9.5,0,0.5,0,0
ENSMUSG00000097852,1383,0,0,0,0,0,0,0,0
ENSMUSG00000097853,1396,0,0,0,0,0,0,0,0
ENSMUSG00000097854,285,2,1,9,44,38,0,0,0
ENSMUSG00000097855,2319,2,51,0,0,0,0,0,0
ENSMUSG00000097857,2861,0,0,0,0,0,14,10,0
ENSMUSG00000097858,3095,58,130,0,67,9,18,32,75
ENSMUSG00000097859,3551,25,23,33,49,55,0,0,0
ENSMUSG00000097860,3347,9,39,25,133,0,30,16.01,15
ENSMUSG00000097861,2040,1,0,0,14,0,0,0,0
ENSMUSG00000097862,1852,0,0,0,0,0,0,0,0
ENSMUSG00000097863,589,16,0,0,0,0,0,0,0
ENSMUSG00000097864,1349,0,0,0,0,0,0,0,0
ENSMUSG00000097867,1603,11,0,0,5,0,0,0,0
ENSMUSG00000097868,887,105,96,77,83,0,0,2,0
ENSMUSG00000097869,3679,0,0,0,0,0,0,0,0
ENSMUSG00000097870,2653,0,0,0,0,0,0,0,0
ENSMUSG00000097871,876,0,0,0,0,0,0,0,0
ENSMUSG00000097872,4570,0,0,0,0,0,0,9,0
ENSMUSG00000097873,3615,37,1.04,0,26.45,0,8,0,0
ENSMUSG00000097874,619.5,0,61,0,0,0,0,0,0
ENSMUSG00000097875,2720,22,4,0,5,0,0,0,0
ENSMUSG00000097876,1726,5,44,0,41,0,0,4,0
ENSMUSG00000097877,2923,0,0,0,0,0,0,0,0
ENSMUSG00000097878,1215.5,0,0,0,0,0,0,0,0
ENSMUSG00000097879,3523,1,0,16,116,0,15,17,54
ENSMUSG00000097881,1083.5,0,0,0,0,0,0,0,0
ENSMUSG00000097882,1524,5,33,32,144,0,0,0,0
ENSMUSG00000097883,1011,0,0,0,0,0,0,0,0
ENSMUSG00000097884,2221,0,0,0,0,0,0,0,1
ENSMUSG00000097885,2493.57,79,165,36,42,0,16,0,4
ENSMUSG00000097886,1158,0,0,0,0,0,0,0,0
ENSMUSG00000097887,1238,17,0,18,46,0,0,5,0
ENSMUSG00000097888,1729,0,0,0,0,0,0,0,0
ENSMUSG00000097889,3973,40,83,62,207,0,121,52.22,60.4
ENSMUSG00000097890,2400,0,0,0,0,0,0,0,0
ENSMUSG00000097891,747,108.68,428.32,103.82,417.19,34.06,98.43,0,18.96
ENSMUSG00000097892,914.5,0,7,0,43,0,0,0,1
ENSMUSG00000097893,1996,12,9,0,7,33,56,19.3,56.94
ENSMUSG00000097895,489,0,0,0,0,0,0,0,0
ENSMUSG00000097896,349,0,0,0,0,0,0,0,0
ENSMUSG00000097897,379,0,0,0,0,0,0,0,0
ENSMUSG00000097898,905.5,0,0,0,0,0,0,0,0
ENSMUSG00000097899,842,15,0,3,0,0,0,0,0
ENSMUSG00000097900,964,2.02,0,0,1,0,1,0,0
ENSMUSG00000097901,1181,0,0,0,0,0,0,0,0
ENSMUSG00000097902,1960,10,19,0,40,0,0,9,13
ENSMUSG00000097903,1255,0,0,0,0,0,0,3,0
ENSMUSG00000097904,1833,0,11,0,1,0,0,0,1
ENSMUSG00000097906,955,86.04,16.6,59.62,259.09,5.32,10.21,5.46,5.4
ENSMUSG00000097907,2547,0,0,0,0,0,0,0,0
ENSMUSG00000097908,3815,287,532,399,1166,0,30,18,47
ENSMUSG00000097910,2040,0,0,0,0,0,0,0,0
ENSMUSG00000097911,4239.5,0,0,0,0,0,0,0,0
ENSMUSG00000097912,1189,10,0,0,0,0,94,0,0
ENSMUSG00000097913,2110,0,1,0,1,0,27,0,0
ENSMUSG00000097914,911,0,0,0,0,0,14,12,7
ENSMUSG00000097915,1392,8,114,0,2,0,0,0,0
ENSMUSG00000097917,842,4,0,0,0,0,0,0,0
ENSMUSG00000097918,567,0,0,0,0,0,0,0,0
ENSMUSG00000097919,758,0,0,0,0,0,0,0,0
ENSMUSG00000097920,989,0,0,0,0,0,0,0,0
ENSMUSG00000097921,1766,0,0,0,38,0,0,0,0
ENSMUSG00000097922,2310,0,0,0,0,0,0,0,0
ENSMUSG00000097923,2184,0,20,0,28,0,0,10.28,24.07
ENSMUSG00000097924,1244,17,51,0,0,0,10,0,0
ENSMUSG00000097925,2141,0,0,0,0,0,0,0,0
ENSMUSG00000097926,2232,7,0,0,0,170,16,5,0
ENSMUSG00000097927,2658,0,0,0,0,0,0,0,0
ENSMUSG00000097928,4611,0,0,0,0,0,0,0,0
ENSMUSG00000097929,3079,0,0,0,0,0,0,0,0
ENSMUSG00000097930,2054,0,0,0,0,0,0,0,0
ENSMUSG00000097931,710,0,0,0,0,0,0,0,0
ENSMUSG00000097932,1033,0,0,0,0,0,0,0,0
ENSMUSG00000097933,522,8,0,0,0,0,0,0,0
ENSMUSG00000097934,1120,19,0,0,0,0,0,0,0
ENSMUSG00000097935,1006,0,1,1.28,1,0,0,0,0
ENSMUSG00000097936,1009,0,0,0,0,0,0,0,0
ENSMUSG00000097937,1007,0,0,0,1,0,0,0,0
ENSMUSG00000097938,827,0,0,0,0,0,0,0,0
ENSMUSG00000097939,909,0,0,0,0,0,0,0,0
ENSMUSG00000097940,955,0,0,0,0,0,0,0,0
ENSMUSG00000097941,1019,0,0,0,0,0,0,0,0
ENSMUSG00000097942,481,0,0,0,0,0,0,0,0
ENSMUSG00000097943,990,0,0,0,1,0,0,0,0
ENSMUSG00000097944,2323,82,71,3,242,0,14,5,0
ENSMUSG00000097945,667,0,0,0,0,0,0,0,0
ENSMUSG00000097946,994,0,0,0,0,0,0,0,0
ENSMUSG00000097947,964,0,0,0,0,0,0,0,0
ENSMUSG00000097948,998,0,0,0,0,0,0,0,0
ENSMUSG00000097949,973,0,0,0,0,0,0,0,0
ENSMUSG00000097950,971,0,0,0,0,0,0,0,0
ENSMUSG00000097951,1000,0,0,0,0,0,0,0,0
ENSMUSG00000097952,992,0,0,0,0,0,0,0,0
ENSMUSG00000097953,409,0,0,0,0,0,0,0,0
ENSMUSG00000097954,1002,1.01,0,1.05,4.04,0,0,1.02,0
ENSMUSG00000097955,498,0,0,0,0,0,0,0,0
ENSMUSG00000097956,608,71,170,72,244,2,12,4.75,11.33
ENSMUSG00000097957,850,0,0,0,0,0,0,0,0
ENSMUSG00000097958,987,0,0,0,0,0,0,0,0
ENSMUSG00000097959,690,0,0,0,0,0,0,0,0
ENSMUSG00000097960,2489,3,0,0,0,0,0,0,0
ENSMUSG00000097961,842,12,0,0,0,0,0,0,0
ENSMUSG00000097962,1024.5,0,0,0,0,0,0,0,0
ENSMUSG00000097963,936,0,0,0,0,0,0,0,0
ENSMUSG00000097964,1020,0,0,0,0,0,0,0,0
ENSMUSG00000097965,1007,0,0,0,0,0,0,0,0
ENSMUSG00000097966,997,0,0,0,0,0,0,0,0
ENSMUSG00000097967,620,0,0,0,0,0,0,0,0
ENSMUSG00000097968,756,0,0,0,0,0,0,0,0
ENSMUSG00000097969,667,0,0,0,0,0,0,0,0
ENSMUSG00000097970,399,0,15,21,0,155,22,0,0
ENSMUSG00000097971,3329,118693,185292,184267,758205,3526220,1642871,23399.41,29882
ENSMUSG00000097972,462.5,0,0,0,0,0,0,0,0
ENSMUSG00000097973,992,1,0,0,1,0,0,0,0
ENSMUSG00000097974,3198,8,46,0,0,0,0,0,0
ENSMUSG00000097975,975,0,0,0,0,0,0,0,0
ENSMUSG00000097976,728,0,0,0,0,0,0,0,0
ENSMUSG00000097977,1008,1,0,0,0,0,0,0,0
ENSMUSG00000097978,970,17.16,69.28,22.92,126.81,8.03,0,0,4.07
ENSMUSG00000097979,1180,1.04,0,0,51.15,0,0,1.01,0
ENSMUSG00000097980,344,0,0,0,0,0,0,0,0
ENSMUSG00000097981,1005,0,0,0,0,0,0,0,0
ENSMUSG00000097982,511,0,0,0,0,0,0,0,0
ENSMUSG00000097983,1072,0,0,0,0,104,38,6,14
ENSMUSG00000097984,958,0,0,0,0,0,0,0,0
ENSMUSG00000097985,1003,0,0,0,0,0,0,0,0
ENSMUSG00000097986,390,0,0,0,0,0,0,0,0
ENSMUSG00000097987,427,6.08,1,3.17,1,0,1.01,9.12,0
ENSMUSG00000097988,915,0,0,0,0,0,0,0,0
ENSMUSG00000097989,1004,1,0,0,15.04,0,0,0,2.03
ENSMUSG00000097990,2765,2,0,0,0,0,4,11,5
ENSMUSG00000097991,1004,0,0,0,0,0,0,0,0
ENSMUSG00000097992,715,0,0,0,0,0,0,0,0
ENSMUSG00000097993,971.37,174,159,18,473,0,7,5,1
ENSMUSG00000097994,1151,143,270,81,353,18,50,11,9
ENSMUSG00000097995,416,0,0,0,0,0,29,0,0
ENSMUSG00000097996,987,0,0,0,0,0,0,0,0
ENSMUSG00000097997,656,5,0,41,35,39,35,2,36
ENSMUSG00000097998,404,71,153,25,117,0,0,0,0
ENSMUSG00000097999,1006,0,0,0,0,0,1,0,0
ENSMUSG00000098000,892,0,0,0,0,0,0,0,2
ENSMUSG00000098001,4627,0,0,0,0,0,0,0,18
ENSMUSG00000098002,1012,0,0,0,0,0,0,0,0
ENSMUSG00000098003,1006,0,0,0,0,0,0,0,0
ENSMUSG00000098004,547,0,0,0,0,0,0,0,0
ENSMUSG00000098005,968,0,0,0,0,0,0,0,0
ENSMUSG00000098006,1014,1.09,0,2.24,4.75,0,0,0,3.3
ENSMUSG00000098007,978,0,0,0,0,0,0,0,0
ENSMUSG00000098008,1366,0,0,0,0,0,0,8,0
ENSMUSG00000098009,1193,1.64,1.42,4.4,3.41,2.19,7.35,0,0
ENSMUSG00000098010,993,0,0,0,0,0,0,0,0
ENSMUSG00000098011,1006,0,0,0,0,0,0,0,0
ENSMUSG00000098012,1003,1,0,0,1,0,0,0,0
ENSMUSG00000098013,990,0,0,0,0,0,0,0,0
ENSMUSG00000098014,2303,0,0,0,0,0,0,0,0
ENSMUSG00000098015,2612,0,0,0,0,0,0,0,0
ENSMUSG00000098016,975,0,0,0,0,0,0,0,0
ENSMUSG00000098017,1003,0,0,0,0,0,0,0,0
ENSMUSG00000098019,991,1.06,0,4.67,24.2,0,0,3.04,0
ENSMUSG00000098020,507,0,0,0,0,0,0,0,0
ENSMUSG00000098021,931,4,0,28,0,0,4,358,610
ENSMUSG00000098022,2071.23,115,233,95.92,553,91,13,1,1
ENSMUSG00000098023,1001,0,0,0,0,0,0,0,0
ENSMUSG00000098024,497,0,0,0,105,0,0,0,0
ENSMUSG00000098025,3023,0,0,0,0,0,0,0,0
ENSMUSG00000098026,952,0,0,1,6,0,0,5,2
ENSMUSG00000098027,727,0,0,0,0,0,0,0,0
ENSMUSG00000098028,990,0,0,0,0,0,0,0,0
ENSMUSG00000098029,973,0,0,0,0,0,0,0,0
ENSMUSG00000098030,1001,0,0,0,0,0,0,0,0
ENSMUSG00000098031,986,0,0,0,0,0,0,0,0
ENSMUSG00000098033,1017,0,0,0,0,0,0,0,0
ENSMUSG00000098035,1000,0,0,0,0,0,0,0,0
ENSMUSG00000098036,1008,0,0,0,0,0,0,0,0
ENSMUSG00000098037,974,0,0,0,0,0,0,0,0
ENSMUSG00000098038,1303,1,0,0,0,0,0,0,0
ENSMUSG00000098039,957,0,0,0,2,0,0,5,0
ENSMUSG00000098040,1604,0,0,0,0,0,0,0,0
ENSMUSG00000098041,3169,24,2,1,7,0,11,249,412
ENSMUSG00000098042,995,0,0,0,0,0,0,0,0
ENSMUSG00000098043,395,1,0,3,0,0,0,0,0
ENSMUSG00000098044,991,0,0,0,0,0,0,0,0
ENSMUSG00000098045,217,0,0,0,0,0,0,0,2
ENSMUSG00000098046,972,0,0,0,0,0,0,0,0
ENSMUSG00000098047,1025,0,0,0,0,0,0,0,0
ENSMUSG00000098048,1008,0,0,0,0,0,0,0,0
ENSMUSG00000098050,1014,0,0,0,0,0,0,0,0
ENSMUSG00000098051,1116,0,0,0,0,0,0,0,0
ENSMUSG00000098052,1003,0,0,0,0,0,0,0,0
ENSMUSG00000098053,544,0,0,0,0,0,0,0,0
ENSMUSG00000098054,958,0,0,0,0,0,0,0,0
ENSMUSG00000098055,2929,4,67,25,33,0,0,7,1
ENSMUSG00000098056,988,1,0,0,3.27,0,0,0,0
ENSMUSG00000098057,1000,9,0,12,0,0,0,0,0
ENSMUSG00000098058,745,0,0,0,0,0,0,0,0
ENSMUSG00000098059,940,0,0,0,0,0,0,0,0
ENSMUSG00000098060,835,0,0,0,0,0,0,0,0
ENSMUSG00000098061,2011,0,0,0,0,0,0,0,0
ENSMUSG00000098062,609,0,0,0,0,0,0,0,1
ENSMUSG00000098064,985,0,0,0,0,0,0,0,0
ENSMUSG00000098065,2391,0,0,0,0,0,0,0,0
ENSMUSG00000098066,677,4,0,0,0,0,0,13,23.01
ENSMUSG00000098067,957,0,0,0,0,0,2,1,0
ENSMUSG00000098068,614,9,25,0,83.01,0,0,0,0
ENSMUSG00000098069,797,0,0,0,0,0,0,0,0
ENSMUSG00000098070,998,0,0,0,0,0,0,0,0
ENSMUSG00000098071,4377,0,0,0,0,0,0,0,0
ENSMUSG00000098072,1306,0,0,0,0,0,0,0,0
ENSMUSG00000098073,996,0,0,0,0,0,0,0,0
ENSMUSG00000098074,789,0,0,0,0,0,0,0,0
ENSMUSG00000098075,1571,0,0,0,0,0,0,0,0
ENSMUSG00000098076,1008,0,0,8,18,0,0,0,0
ENSMUSG00000098077,1001,0,0,0,0,0,0,0,0
ENSMUSG00000098078,468,0,0,0,0,0,0,0,0
ENSMUSG00000098079,878,0,0,0,0,0,0,0,0
ENSMUSG00000098080,1007,0,0,0,0,0,0,0,0
ENSMUSG00000098081,732,0,0,0,0,0,0,0,0
ENSMUSG00000098082,917,0,0,0,0,0,0,0,0
ENSMUSG00000098083,1012,0,0,0,0,0,0,0,0
ENSMUSG00000098084,223,0,0,0,0,0,0,0,0
ENSMUSG00000098085,1014,0,0,0,0,0,0,0,0
ENSMUSG00000098086,985,0,0,0,0,0,0,0,0
ENSMUSG00000098087,529,0,0,0,0,0,0,0,0
ENSMUSG00000098088,352,0,0,0,0,2,119,0,0
ENSMUSG00000098089,748,0,0,0,0,0,0,0,0
ENSMUSG00000098090,1123.02,374,628,360,851,1773,1106.06,74,46
ENSMUSG00000098091,998,0,1.01,1.01,12.08,0,0,0,2
ENSMUSG00000098092,971,1,0,0,0,0,0,0,0
ENSMUSG00000098093,980,0,0,0,0,0,0,0,0
ENSMUSG00000098094,448.33,0,0,0,0,0,0,0,0
ENSMUSG00000098095,984,0,0,0,0,0,0,0,0
ENSMUSG00000098096,648,0,0,0,0,0,0,0,0
ENSMUSG00000098097,1273.75,0,0,0,0,0,0,0,0
ENSMUSG00000098098,535.5,0,0,0,0,0,0,0,0
ENSMUSG00000098099,1011,0,0,0,0,0,0,0,0
ENSMUSG00000098100,766,0,0,0,0,0,0,0,0
ENSMUSG00000098101,943,0,18,0,19,0,0,0,2
ENSMUSG00000098102,1010,0,0,0,0,0,0,0,0
ENSMUSG00000098103,921,0,0,0,0,0,0,0,0
ENSMUSG00000098104,1470,5.01,20.02,12.01,83.99,12,0,0,0
ENSMUSG00000098105,998,0,0,2,5,0,0,0,0
ENSMUSG00000098106,1002,0,0,0,0,0,0,0,0
ENSMUSG00000098107,279,0,0,0,0,0,0,0,0
ENSMUSG00000098108,982,0,0,0,0,0,0,0,0
ENSMUSG00000098109,827,0,0,0,0,0,0,0,0
ENSMUSG00000098110,986,0,0,0,0,0,0,0,0
ENSMUSG00000098111,982,0,3.5,3.16,5.42,0,0,0,1.02
ENSMUSG00000098112,1894.95,5255,8920,3635,11055,725,611,323,300
ENSMUSG00000098113,989,1.12,4.19,0,0,0,0,1.17,0
ENSMUSG00000098114,977,0,0,0,0,0,0,0,0
ENSMUSG00000098115,1163,0,0,0,0,0,0,0,0
ENSMUSG00000098116,990,0,0,0,0,0,0,0,0
ENSMUSG00000098118,412,0,0,0,0,0,0,0,0
ENSMUSG00000098119,978,0,0,0,0,0,0,0,0
ENSMUSG00000098120,344.5,165,175,87,203,12,49,0,0
ENSMUSG00000098121,175,0,0,0,0,0,0,0,0
ENSMUSG00000098122,962,0,0,0,0,0,0,0,0
ENSMUSG00000098123,718,2.55,0,7.7,14.63,1.39,0,1.15,1.09
ENSMUSG00000098124,980,0,0,0,0,0,0,0,0
ENSMUSG00000098125,753,0,0,0,0,0,0,0,0
ENSMUSG00000098126,960,0,0,0,0,0,0,0,0
ENSMUSG00000098127,561,0,0,0,0,0,0,0,0
ENSMUSG00000098128,2865,0,0,0,0,0,0,0,0
ENSMUSG00000098129,504,0,0,0,0,0,0,0,0
ENSMUSG00000098130,997,0,0,0,0,0,0,0,0
ENSMUSG00000098131,749,0,0,0,0,0,0,0,0
ENSMUSG00000098132,3496,0,0,0,0,0,0,0,0
ENSMUSG00000098134,1383,756,1091,640,1491,374,224,75,58
ENSMUSG00000098135,987,0,0,0,0,0,0,0,0
ENSMUSG00000098136,1003,0,0,0,0,0,0,0,0
ENSMUSG00000098137,3251,0,0,0,0,0,0,0,0
ENSMUSG00000098138,991,0,0,0,3,0,0,0,0
ENSMUSG00000098139,945,0,0,0,0,0,0,0,0
ENSMUSG00000098140,744,0,0,0,0,0,0,0,0
ENSMUSG00000098141,1006,0,0,1,1,0,0,0,0
ENSMUSG00000098142,1008,0,0,0,2.01,0,0,0,0
ENSMUSG00000098143,1008,0,0,0,0,0,0,0,0
ENSMUSG00000098144,570.5,0,0,0,0,0,0,0,0
ENSMUSG00000098145,300.5,0,0,0,0,0,0,0,0
ENSMUSG00000098146,519,0,6,0,0,0,0,0,0
ENSMUSG00000098147,1035,0,0,0,0,0,0,0,0
ENSMUSG00000098148,5220,248,434,246,774,1250,821,582,690
ENSMUSG00000098149,1002,0,0,0,0,0,0,0,0
ENSMUSG00000098150,798,0,0,0,0,0,0,0,0
ENSMUSG00000098151,581,0,0,0,0,0,0,0,0
ENSMUSG00000098152,942,0,0,0,0,0,0,0,0
